Long Lat Easting Northing Elev ObsGrav TheoreticalCorr AtmosphericCorr FreeAirCorr BougerCorr TerrCorr TCBougGrav TCBougAn
-111.568160 42.913594 453625.302920 4751376.190656 1852.408000 3202.113000 23.358372 0.863028 -34.335008 11.8941 0.668 3202.058605 -6.1704
-111.568189 42.913595 453622.975422 4751376.371840 1852.408000 3202.086000 23.358463 0.863028 -34.335008 11.8941 0.668 3202.031514 -6.19749
-111.568217 42.913597 453620.647424 4751376.551695 1852.408000 3202.060000 23.358643 0.863028 -34.335008 11.8941 0.668 3202.005334 -6.22367
-111.568246 42.913598 453618.318846 4751376.730111 1852.408000 3202.035000 23.358733 0.863028 -34.335008 11.8941 0.668 3201.980244 -6.24876
-111.568274 42.913600 453615.989519 4751376.906534 1852.408000 3202.012000 23.358914 0.863028 -34.335008 11.8941 0.668 3201.957063 -6.27194
-111.568303 42.913601 453613.659443 4751377.080742 1852.408000 3201.990000 23.359004 0.863028 -34.335008 11.8941 0.668 3201.934973 -6.29403
-111.568331 42.913603 453611.328615 4751377.252291 1852.408000 3201.971000 23.359185 0.863028 -34.335008 11.8941 0.668 3201.915792 -6.31321
-111.568360 42.913604 453608.996869 4751377.420959 1852.408000 3201.953000 23.359275 0.863028 -34.335008 11.8941 0.668 3201.897702 -6.3313
-111.568389 42.913605 453606.664367 4751377.586301 1852.408000 3201.938000 23.359365 0.863028 -34.335008 11.8941 0.667 3201.882612 -6.34739
-111.568417 42.913607 453604.330861 4751377.748098 1852.408000 3201.924000 23.359546 0.863028 -34.335008 11.8941 0.667 3201.868431 -6.36157
-111.568446 42.913608 453601.996514 4751377.906236 1852.408000 3201.913000 23.359636 0.863028 -34.335008 11.8941 0.667 3201.857341 -6.37266
-111.568474 42.913609 453599.661161 4751378.060384 1852.408000 3201.904000 23.359726 0.863028 -34.335008 11.8941 0.667 3201.848251 -6.38175
-111.568503 42.913610 453597.324799 4751378.210319 1852.408000 3201.897000 23.359816 0.863028 -34.335008 11.8941 0.667 3201.841161 -6.38884
-111.568532 42.913612 453594.987430 4751378.356043 1852.408000 3201.892000 23.359997 0.863028 -34.335008 11.8941 0.667 3201.835980 -6.39402
-111.568560 42.913613 453592.648970 4751378.497332 1852.408000 3201.889000 23.360087 0.863028 -34.335008 11.8941 0.667 3201.832890 -6.39711
-111.568589 42.913614 453590.309582 4751378.634075 1852.408000 3201.889000 23.360177 0.863028 -34.335008 11.8941 0.667 3201.832800 -6.3972
-111.568618 42.913615 453587.969102 4751378.766384 1852.408000 3201.890000 23.360268 0.863028 -34.335008 11.8941 0.667 3201.833709 -6.39629
-111.568646 42.913616 453585.627612 4751378.894148 1852.408000 3201.893000 23.360358 0.863028 -34.335008 11.8941 0.667 3201.836619 -6.39338
-111.568675 42.913617 453583.285030 4751379.017256 1852.408000 3201.898000 23.360448 0.863028 -34.335008 11.8941 0.667 3201.841529 -6.38847
-111.568704 42.913618 453580.941438 4751379.135929 1852.408000 3201.904000 23.360538 0.863028 -34.335008 11.8941 0.667 3201.847439 -6.38256
-111.568733 42.913619 453578.596837 4751379.250168 1852.408000 3201.911000 23.360628 0.863028 -34.335008 11.8941 0.666 3201.854348 -6.37665
-111.568761 42.913620 453576.251227 4751379.360083 1852.408000 3201.920000 23.360719 0.863028 -34.335008 11.8941 0.666 3201.863258 -6.36774
-111.568790 42.913620 453573.904609 4751379.465786 1852.408000 3201.930000 23.360719 0.863028 -34.335008 11.8941 0.666 3201.873258 -6.35774
-111.568819 42.913621 453571.557065 4751379.567277 1852.408000 3201.940000 23.360809 0.863028 -34.335008 11.8941 0.666 3201.883168 -6.34783
-111.568848 42.913622 453569.208597 4751379.664887 1852.408000 3201.951000 23.360899 0.863028 -34.335008 11.8941 0.666 3201.894078 -6.33692
-111.568876 42.913623 453566.859125 4751379.758840 1852.408000 3201.963000 23.360989 0.863028 -34.335008 11.8941 0.666 3201.905988 -6.32501
-111.568905 42.913623 453564.508810 4751379.849024 1852.408000 3201.975000 23.360989 0.863028 -34.335008 11.8941 0.666 3201.917988 -6.31301
-111.568934 42.913624 453562.157658 4751379.935883 1852.408000 3201.987000 23.361080 0.863028 -34.335008 11.8941 0.666 3201.929897 -6.3011
-111.568963 42.913624 453559.805668 4751380.019639 1852.408000 3202.000000 23.361080 0.863028 -34.335008 11.8941 0.666 3201.942897 -6.2881
-111.568992 42.913625 453557.452923 4751380.100402 1852.408000 3202.012000 23.361170 0.863028 -34.335008 11.8941 0.666 3201.954807 -6.27619
-111.569021 42.913626 453555.099424 4751380.178284 1852.408000 3202.024000 23.361260 0.863028 -34.335008 11.8941 0.666 3201.966717 -6.26428
-111.569049 42.913626 453552.745256 4751380.253728 1852.408000 3202.036000 23.361260 0.863028 -34.335008 11.8941 0.666 3201.978717 -6.25228
-111.569078 42.913627 453550.390418 4751380.326846 1852.408000 3202.047000 23.361350 0.863028 -34.335008 11.8941 0.665 3201.989627 -6.24237
-111.569107 42.913627 453548.034914 4751380.397858 1852.408000 3202.058000 23.361350 0.863028 -34.335008 11.8941 0.665 3202.000627 -6.23137
-111.569136 42.913628 453545.678826 4751380.466988 1852.408000 3202.069000 23.361441 0.863028 -34.335008 11.8941 0.665 3202.011536 -6.22046
-111.569165 42.913628 453543.322236 4751380.534456 1852.408000 3202.079000 23.361441 0.863028 -34.335008 11.8941 0.665 3202.021536 -6.21046
-111.569194 42.913629 453540.965229 4751380.600484 1852.408000 3202.088000 23.361531 0.863028 -34.335008 11.8941 0.665 3202.030446 -6.20155
-111.569223 42.913629 453538.607723 4751380.665072 1852.408000 3202.097000 23.361531 0.863028 -34.335008 11.8941 0.665 3202.039446 -6.19255
-111.569252 42.913629 453536.249801 4751380.728665 1852.408000 3202.106000 23.361531 0.863028 -34.335008 11.8941 0.665 3202.048446 -6.18355
-111.569280 42.913630 453533.891546 4751380.791261 1852.408000 3202.114000 23.361621 0.863028 -34.335008 11.8941 0.665 3202.056356 -6.17564
-111.569309 42.913630 453531.533041 4751380.853082 1852.408000 3202.121000 23.361621 0.863028 -34.335008 11.8941 0.665 3202.063356 -6.16864
-111.569338 42.913631 453529.174206 4751380.914351 1852.408000 3202.128000 23.361711 0.863028 -34.335008 11.8941 0.665 3202.070266 -6.16173
-111.569367 42.913631 453526.815204 4751380.975067 1852.408000 3202.134000 23.361711 0.863028 -34.335008 11.8941 0.665 3202.076266 -6.15573
-111.569396 42.913631 453524.456037 4751381.035452 1852.408000 3202.141000 23.361711 0.863028 -34.335008 11.8941 0.665 3202.083266 -6.14873
-111.569425 42.913632 453522.096786 4751381.095505 1852.408000 3202.146000 23.361802 0.863028 -34.335008 11.8941 0.665 3202.088175 -6.14382
-111.569454 42.913632 453519.737452 4751381.155448 1852.408000 3202.152000 23.361802 0.863028 -34.335008 11.8941 0.664 3202.094175 -6.13883
-111.569483 42.913633 453517.378117 4751381.215281 1852.408000 3202.157000 23.361892 0.863028 -34.335008 11.8941 0.664 3202.099085 -6.13392
-111.569512 42.913633 453515.018783 4751381.275114 1852.408000 3202.162000 23.361892 0.863028 -34.335008 11.8941 0.664 3202.104085 -6.12892
-111.569541 42.913633 453512.659450 4751381.335060 1852.408000 3202.167000 23.361892 0.863028 -34.335008 11.8941 0.664 3202.109085 -6.12392
-111.569570 42.913634 453510.300362 4751381.395116 1852.408000 3202.171000 23.361982 0.863028 -34.335008 11.8941 0.664 3202.112995 -6.12
-111.569598 42.913634 453507.941274 4751381.455283 1852.408000 3202.176000 23.361982 0.863028 -34.335008 11.8941 0.664 3202.117995 -6.11501
-111.569627 42.913635 453505.582515 4751381.515671 1852.408000 3202.180000 23.362072 0.863028 -34.335008 11.8941 0.664 3202.121905 -6.1111
-111.569656 42.913635 453503.223920 4751381.576171 1852.408000 3202.185000 23.362072 0.863028 -34.335008 11.8941 0.663 3202.126905 -6.1071
-111.569685 42.913635 453500.865571 4751381.636891 1852.408000 3202.189000 23.362072 0.863028 -34.335008 11.8941 0.663 3202.130905 -6.10309
-111.569714 42.913636 453498.507552 4751381.697943 1852.408000 3202.194000 23.362163 0.863028 -34.335008 11.8941 0.663 3202.135814 -6.09819
-111.569743 42.913636 453496.149940 4751381.759104 1852.408000 3202.198000 23.362163 0.863028 -34.335008 11.8941 0.663 3202.139814 -6.09419
-111.569772 42.913637 453493.792657 4751381.820486 1852.408000 3202.203000 23.362253 0.863028 -34.335008 11.8941 0.663 3202.144724 -6.08928
-111.569801 42.913637 453491.435783 4751381.881977 1852.408000 3202.208000 23.362253 0.863028 -34.335008 11.8941 0.663 3202.149724 -6.08428
-111.569830 42.913638 453489.079400 4751381.943687 1852.408000 3202.213000 23.362343 0.863028 -34.335008 11.8941 0.663 3202.154634 -6.07937
-111.569858 42.913638 453486.723508 4751382.005506 1852.408000 3202.218000 23.362343 0.863028 -34.335008 11.8941 0.663 3202.159634 -6.07437
-111.569887 42.913638 453484.368189 4751382.067544 1852.408000 3202.223000 23.362343 0.863028 -34.335008 11.8941 0.663 3202.164634 -6.06937
-111.569916 42.913639 453482.013359 4751382.129580 1852.408000 3202.228000 23.362433 0.863028 -34.335008 11.8941 0.662 3202.169544 -6.06546
-111.569945 42.913639 453479.659102 4751382.191723 1852.408000 3202.233000 23.362433 0.863028 -34.335008 11.8941 0.662 3202.174544 -6.06046
-111.569974 42.913640 453477.305497 4751382.253863 1852.408000 3202.238000 23.362524 0.863028 -34.335008 11.8941 0.662 3202.179453 -6.05555
-111.570003 42.913640 453474.952546 4751382.316000 1852.408000 3202.243000 23.362524 0.863028 -34.335008 11.8941 0.662 3202.184453 -6.05055
-111.570031 42.913640 453472.600329 4751382.378243 1852.408000 3202.248000 23.362524 0.863028 -34.335008 11.8941 0.662 3202.189453 -6.04555
-111.570060 42.913641 453470.248766 4751382.440371 1852.408000 3202.253000 23.362614 0.863028 -34.335008 11.8941 0.661 3202.194363 -6.04164
-111.570089 42.913641 453467.897855 4751382.502496 1852.408000 3202.258000 23.362614 0.863028 -34.335008 11.8941 0.661 3202.199363 -6.03664
-111.570118 42.913642 453465.547841 4751382.564505 1852.408000 3202.263000 23.362704 0.863028 -34.335008 11.8941 0.661 3202.204273 -6.03173
-111.570147 42.913642 453463.198562 4751382.626509 1852.408000 3202.267000 23.362704 0.863028 -34.335008 11.8941 0.661 3202.208273 -6.02773
-111.570175 42.913642 453460.850017 4751382.688509 1852.408000 3202.271000 23.362704 0.863028 -34.335008 11.8941 0.661 3202.212273 -6.02373
-111.570204 42.913643 453458.502370 4751382.750393 1852.408000 3202.275000 23.362794 0.863028 -34.335008 11.8941 0.660 3202.216183 -6.02082
-111.570233 42.913643 453456.155621 4751382.812272 1852.408000 3202.278000 23.362794 0.863028 -34.335008 11.8941 0.660 3202.219183 -6.01782
-111.570262 42.913644 453453.809687 4751382.874035 1852.408000 3202.281000 23.362885 0.863028 -34.335008 11.8941 0.660 3202.222092 -6.01491
-111.570290 42.913644 453451.464651 4751382.935903 1852.408000 3202.283000 23.362885 0.863028 -34.335008 11.8941 0.660 3202.224092 -6.01291
-111.570319 42.913645 453449.120513 4751382.997656 1852.408000 3202.284000 23.362975 0.863028 -34.335008 11.8941 0.659 3202.225002 -6.013
-111.570348 42.913645 453446.777355 4751383.059513 1852.408000 3202.285000 23.362975 0.863028 -34.335008 11.8941 0.659 3202.226002 -6.012
-111.570377 42.913645 453444.435095 4751383.121365 1852.408000 3202.285000 23.362975 0.863028 -34.335008 11.8941 0.659 3202.226002 -6.012
-111.570405 42.913646 453442.093734 4751383.183323 1852.408000 3202.284000 23.363065 0.863028 -34.335008 11.8941 0.659 3202.224912 -6.01309
-111.570434 42.913646 453439.753354 4751383.245498 1852.408000 3202.282000 23.363065 0.863028 -34.335008 11.8941 0.658 3202.222912 -6.01609
-111.570463 42.913647 453437.414034 4751383.307665 1852.408000 3202.279000 23.363155 0.863028 -34.335008 11.8941 0.658 3202.219822 -6.01918
-111.570491 42.913647 453435.075615 4751383.370161 1852.408000 3202.275000 23.363155 0.863028 -34.335008 11.8941 0.658 3202.215822 -6.02318
-111.570520 42.913647 453432.738095 4751383.432762 1852.408000 3202.270000 23.363155 0.863028 -34.335008 11.8941 0.658 3202.210822 -6.02818
-111.570549 42.913648 453430.401638 4751383.495691 1852.408000 3202.263000 23.363246 0.863028 -34.335008 11.8941 0.658 3202.203731 -6.03527
-111.570577 42.913648 453428.066162 4751383.558946 1852.408000 3202.256000 23.363246 0.863028 -34.335008 11.8941 0.657 3202.196731 -6.04327
-111.570606 42.913649 453425.731586 4751383.622418 1852.408000 3202.248000 23.363336 0.863028 -34.335008 11.8941 0.657 3202.188641 -6.05136
-111.570634 42.913649 453423.397993 4751383.686329 1852.408000 3202.238000 23.363336 0.863028 -34.335008 11.8941 0.657 3202.178641 -6.06136
-111.570663 42.913650 453421.065381 4751383.750567 1852.408000 3202.227000 23.363426 0.863028 -34.335008 11.8941 0.656 3202.167551 -6.07345
-111.570692 42.913650 453418.733670 4751383.815244 1852.408000 3202.216000 23.363426 0.863028 -34.335008 11.8941 0.656 3202.156551 -6.08445
-111.570720 42.913651 453416.402860 4751383.880248 1852.408000 3202.203000 23.363516 0.863028 -34.335008 11.8941 0.656 3202.143461 -6.09754
-111.570749 42.913651 453414.072950 4751383.945692 1852.408000 3202.189000 23.363516 0.863028 -34.335008 11.8941 0.656 3202.129461 -6.11154
-111.570777 42.913651 453411.743859 4751384.011575 1852.408000 3202.174000 23.363516 0.863028 -34.335008 11.8941 0.655 3202.114461 -6.12754
-111.570806 42.913652 453409.415670 4751384.077897 1852.408000 3202.159000 23.363607 0.863028 -34.335008 11.8941 0.656 3202.099370 -6.14163
-111.570834 42.913652 453407.088217 4751384.144547 1852.408000 3202.142000 23.363607 0.863028 -34.335008 11.8941 0.655 3202.082370 -6.15963
-111.570863 42.913653 453404.761502 4751384.211638 1852.408000 3202.125000 23.363697 0.863028 -34.335008 11.8941 0.655 3202.065280 -6.17672
-111.570891 42.913653 453402.435606 4751384.279057 1852.408000 3202.108000 23.363697 0.863028 -34.335008 11.8941 0.655 3202.048280 -6.19372
-111.570920 42.913654 453400.110364 4751384.346806 1852.408000 3202.090000 23.363787 0.863028 -34.335008 11.8941 0.655 3202.030190 -6.21181
-111.570948 42.913654 453397.785697 4751384.414885 1852.408000 3202.072000 23.363787 0.863028 -34.335008 11.8941 0.654 3202.012190 -6.23081
-111.570977 42.913655 453395.461765 4751384.483181 1852.408000 3202.053000 23.363877 0.863028 -34.335008 11.8941 0.655 3201.993100 -6.2489
-111.571005 42.913655 453393.138244 4751384.551698 1852.408000 3202.034000 23.363877 0.863028 -34.335008 11.8941 0.654 3201.974100 -6.2689
-111.571034 42.913656 453390.815295 4751384.620434 1852.408000 3202.016000 23.363967 0.863028 -34.335008 11.8941 0.654 3201.956009 -6.28699
-111.571062 42.913656 453388.492836 4751384.689278 1852.408000 3201.997000 23.363967 0.863028 -34.335008 11.8941 0.654 3201.937009 -6.30599
-111.571091 42.913657 453386.170786 4751384.758120 1852.408000 3201.979000 23.364058 0.863028 -34.335008 11.8941 0.654 3201.918919 -6.32408
-111.571119 42.913657 453383.849063 4751384.826961 1852.408000 3201.962000 23.364058 0.863028 -34.335008 11.8941 0.654 3201.901919 -6.34108
-111.571147 42.913658 453381.527584 4751384.895801 1852.408000 3201.944000 23.364148 0.863028 -34.335008 11.8941 0.654 3201.883829 -6.35917
-111.571176 42.913658 453379.206431 4751384.964529 1852.408000 3201.928000 23.364148 0.863028 -34.335008 11.8941 0.654 3201.867829 -6.37517
-111.571204 42.913658 453376.885440 4751385.033034 1852.408000 3201.912000 23.364148 0.863028 -34.335008 11.8941 0.654 3201.851829 -6.39117
-111.571233 42.913659 453374.564610 4751385.101316 1852.408000 3201.897000 23.364238 0.863028 -34.335008 11.8941 0.654 3201.836739 -6.40626
-111.571261 42.913659 453372.243860 4751385.169266 1852.408000 3201.883000 23.364238 0.863028 -34.335008 11.8941 0.654 3201.822739 -6.42026
-111.571290 42.913660 453369.923189 4751385.236883 1852.408000 3201.870000 23.364328 0.863028 -34.335008 11.8941 0.654 3201.809649 -6.43335
-111.571318 42.913660 453367.602516 4751385.304167 1852.408000 3201.857000 23.364328 0.863028 -34.335008 11.8941 0.653 3201.796649 -6.44735
-111.571346 42.913661 453365.281840 4751385.370897 1852.408000 3201.846000 23.364419 0.863028 -34.335008 11.8941 0.653 3201.785558 -6.45844
-111.571375 42.913661 453362.961078 4751385.437073 1852.408000 3201.836000 23.364419 0.863028 -34.335008 11.8941 0.653 3201.775558 -6.46844
-111.571403 42.913662 453360.640150 4751385.502807 1852.408000 3201.827000 23.364509 0.863028 -34.335008 11.8941 0.653 3201.766468 -6.47753
-111.571432 42.913662 453358.319135 4751385.567876 1852.408000 3201.820000 23.364509 0.863028 -34.335008 11.8941 0.653 3201.759468 -6.48453
-111.571460 42.913663 453355.997954 4751385.632392 1852.408000 3201.813000 23.364599 0.863028 -34.335008 11.8941 0.653 3201.752378 -6.49162
-111.571489 42.913663 453353.676523 4751385.696243 1852.408000 3201.807000 23.364599 0.863028 -34.335008 11.8941 0.653 3201.746378 -6.49762
-111.571517 42.913663 453351.354924 4751385.759320 1852.408000 3201.802000 23.364599 0.863028 -34.335008 11.8941 0.653 3201.741378 -6.50262
-111.571546 42.913664 453349.033076 4751385.821843 1852.408000 3201.799000 23.364689 0.863028 -34.335008 11.8941 0.653 3201.738288 -6.50571
-111.571574 42.913664 453346.710978 4751385.883592 1852.408000 3201.796000 23.364689 0.863028 -34.335008 11.8941 0.653 3201.735288 -6.50871
-111.571602 42.913665 453344.388630 4751385.944565 1852.408000 3201.793000 23.364780 0.863028 -34.335008 11.8941 0.653 3201.732197 -6.5118
-111.571631 42.913665 453342.065951 4751386.004876 1852.408000 3201.792000 23.364780 0.863028 -34.335008 11.8941 0.652 3201.731197 -6.5138
-111.571659 42.913665 453339.743022 4751386.064411 1852.408000 3201.791000 23.364780 0.863028 -34.335008 11.8941 0.652 3201.730197 -6.5148
-111.571688 42.913666 453337.419925 4751386.123283 1852.408000 3201.790000 23.364870 0.863028 -34.335008 11.8941 0.652 3201.729107 -6.51589
-111.571716 42.913666 453335.096497 4751386.181380 1852.408000 3201.790000 23.364870 0.863028 -34.335008 11.8941 0.652 3201.729107 -6.51589
-111.571745 42.913667 453332.772818 4751386.238701 1852.408000 3201.789000 23.364960 0.863028 -34.335008 11.8941 0.652 3201.728017 -6.51698
-111.571773 42.913667 453330.448890 4751386.295360 1852.408000 3201.789000 23.364960 0.863028 -34.335008 11.8941 0.652 3201.728017 -6.51698
-111.571802 42.913667 453328.124794 4751386.351353 1852.408000 3201.789000 23.364960 0.863028 -34.335008 11.8941 0.652 3201.728017 -6.51698
-111.571830 42.913668 453325.800449 4751386.406683 1852.408000 3201.789000 23.365050 0.863028 -34.335008 11.8941 0.652 3201.727927 -6.51707
-111.571859 42.913668 453323.475935 4751386.461238 1852.408000 3201.788000 23.365050 0.863028 -34.335008 11.8941 0.652 3201.726927 -6.51807
-111.571887 42.913668 453321.151336 4751386.515238 1852.408000 3201.786000 23.365050 0.863028 -34.335008 11.8941 0.652 3201.724927 -6.52007
-111.571916 42.913669 453318.826569 4751386.568575 1852.408000 3201.784000 23.365141 0.863028 -34.335008 11.8941 0.652 3201.722836 -6.52216
