Long Lat Easting Northing Elev ObsGrav TheoreticalCorr AtmosphericCorr FreeAirCorr BougerABCorr TerrCorr TCBougGrav TCBougAn
-111.666975 43.005090 445640.389679 4761595.848884 1892.521570 3873.810000 31.615668 0.859094 -46.711794 16.513230 0.665259 3873.92 -1.23975
-111.681305 43.006093 444473.329688 4761716.599530 1854.390540 3876.640000 31.706204 0.862833 -34.946639 12.437004 0.72642 3869.03 -6.12432
-111.063950 43.008094 494788.257464 4761715.636285 1744.692840 3888.300000 31.886824 0.873648 -1.098748 0.398537 3.35891 3861.35 -13.8111
-111.063950 43.008094 494788.257464 4761715.636285 1744.692840 3888.280000 31.886824 0.873648 -1.098748 0.398537 3.35891 3861.33 -13.8311
-111.012457 43.009926 498984.777251 4761917.144832 1749.041450 3873.210000 32.052190 0.873217 -2.440571 0.884580 4.19687 3847.78 -27.3731
-111.043959 43.010762 496417.614056 4762010.784287 1739.701420 3881.100000 32.127652 0.874142 0.441426 -0.160251 3.10576 3852.67 -22.4859
-111.043959 43.010762 496417.614056 4762010.784287 1739.701420 3881.060000 32.127652 0.874142 0.441426 -0.160251 3.10576 3852.63 -22.5259
-111.506640 43.012090 458712.678933 4762281.947836 1926.897420 3863.480000 32.247525 0.855732 -57.318115 20.140231 1.19032 3870.46 -4.70059
-111.825650 43.013257 432716.908726 4762617.635035 1778.727280 3903.800000 32.352865 0.870283 -11.600465 4.183106 1.20035 3880.94 5.77813
-111.322125 43.013258 473749.724446 4762337.396435 2037.622360 3835.900000 32.352956 0.844960 -91.480041 31.516010 1.51785 3865.87 -9.28315
-111.825810 43.013257 432703.869625 4762617.763179 1778.726980 3903.780000 32.352865 0.870283 -11.600372 4.183073 1.19117 3880.91 5.74889
-111.322125 43.013258 473749.724446 4762337.396435 2037.622360 3835.920000 32.352956 0.844960 -91.480041 31.516010 1.51785 3865.89 -9.26315
-111.509130 43.014757 458511.548886 4762579.339836 1928.101440 3863.500000 32.488265 0.855614 -57.689597 20.266447 1.16104 3870.45 -4.70546
-111.509130 43.014924 458511.661112 4762597.884893 1928.101940 3863.470000 32.503340 0.855614 -57.689751 20.266499 1.22919 3870.47 -4.68228
-111.987477 43.016590 419533.783437 4763130.169038 1652.300070 3926.900000 32.653724 0.882822 27.410941 -10.100258 1.33609 3879.15 3.99751
-111.680465 43.017591 444552.126840 4762992.884580 1867.227580 3877.060000 32.744082 0.861573 -38.907461 13.815523 0.891166 3871.16 -3.9964
-111.980316 43.020592 420122.437098 4763567.759045 1687.011140 3930.000000 33.014975 0.879368 16.699981 -6.117426 1.37035 3888.65 13.4952
-111.980486 43.020924 420109.014713 4763604.789281 1687.011030 3930.190000 33.044944 0.879368 16.700015 -6.117438 1.35196 3888.79 13.6368
-111.905474 43.020924 426221.169307 4763536.188059 1797.708430 3897.060000 33.044944 0.868410 -17.457240 6.274404 0.839397 3876.91 1.7487
-111.959156 43.021591 421847.925671 4763658.797461 1731.865920 3912.900000 33.105153 0.874918 2.859188 -1.039368 2.52917 3881.38 6.22211
-111.959156 43.021591 421847.925671 4763658.797461 1731.865920 3912.890000 33.105153 0.874918 2.859188 -1.039368 2.52917 3881.37 6.21211
-111.598973 43.023092 451196.943126 4763553.202101 1929.871820 3870.640000 33.240646 0.855442 -58.235813 20.451933 1.52305 3877.56 2.40473
-111.107961 43.024929 491203.824553 4763588.729601 1931.739250 3866.780000 33.406469 0.855259 -58.811982 20.647457 2.96319 3875.36 0.1995
-111.344466 43.025591 471934.769031 4763714.158671 1956.603490 3852.800000 33.466227 0.852834 -66.483470 23.238094 2.28577 3865.72 -9.43923
-111.012117 43.026093 499012.747506 4763712.446458 1755.763650 3873.500000 33.511543 0.872552 -4.514790 1.634486 4.26004 3848 -27.1557
-111.012117 43.026093 499012.747506 4763712.446458 1755.763650 3873.540000 33.511543 0.872552 -4.514790 1.634486 4.26004 3848.04 -27.1157
-111.707806 43.026594 442332.657381 4764011.066352 1868.523420 3877.890000 33.556767 0.861446 -39.307278 13.954326 1.06708 3871.61 -3.54229
-111.620474 43.032091 449452.483752 4764565.246154 1930.150770 3869.890000 34.052982 0.855414 -58.321866 20.481148 0.844649 3875.38 0.2208
-111.011957 43.033597 499025.904258 4764545.748526 1763.775270 3872.400000 34.188930 0.871760 -6.986867 2.525962 4.19681 3847.74 -27.4165
-111.011957 43.033597 499025.904258 4764545.748526 1763.775270 3872.440000 34.188930 0.871760 -6.986867 2.525962 4.19681 3847.78 -27.3765
-111.740478 43.034593 439678.649472 4764922.297444 1970.024940 3873.810000 34.278840 0.851526 -70.624405 24.626677 1.03756 3887.42 12.261
-111.871312 43.035092 429021.010938 4765080.093702 1789.274510 3901.690000 34.323885 0.869242 -14.854891 5.346887 0.998275 3878.74 3.58464
-111.118121 43.035593 490377.673790 4764774.156584 1819.761010 3884.900000 34.369111 0.866238 -24.261657 8.686693 3.42863 3870.4 -4.75628
-111.118291 43.035593 490363.824954 4764774.175905 1819.761160 3884.850000 34.369111 0.866238 -24.261703 8.686710 3.41159 3870.33 -4.82329
-111.015618 43.036595 498727.795166 4764878.712180 1766.470050 3872.100000 34.459563 0.871494 -7.818370 2.825263 4.03603 3847.54 -27.616
-111.015788 43.036595 498713.946337 4764878.714426 1766.469630 3872.070000 34.459563 0.871494 -7.818241 2.825216 4.02824 3847.5 -27.6538
-111.153621 43.040259 487486.747080 4765297.003275 1959.806510 3859.100000 34.790320 0.852521 -67.471683 23.570103 3.66835 3872.73 -2.42487
-111.300465 43.040759 475525.745136 4765384.779015 2237.812060 3799.100000 34.835456 0.825707 -153.239906 50.908204 2.7608 3870.18 -4.97425
-111.160122 43.040759 486957.378946 4765353.510807 1870.811490 3874.710000 34.835456 0.861222 -40.013239 14.199254 6.72955 3873.28 -1.8777
-111.300465 43.040759 475525.745136 4765384.779015 2237.812060 3799.120000 34.835456 0.825707 -153.239906 50.908204 2.7608 3870.2 -4.95425
-111.707976 43.040925 442332.213670 4765602.632286 1936.776520 3875.940000 34.850442 0.854767 -60.366139 21.174206 0.97799 3882.11 6.95725
-111.173952 43.042258 485831.174823 4765522.201111 1891.821420 3873.710000 34.970775 0.859163 -46.495725 16.438886 7.46325 3877.12 1.96148
-111.173952 43.042426 485831.213295 4765540.857137 1891.821890 3873.690000 34.985941 0.859163 -46.495870 16.438936 7.6305 3877.25 2.09366
-111.044119 43.044261 496406.533576 4765730.890601 1729.754340 3883.100000 35.151592 0.875127 3.510748 -1.276684 3.35478 3849.94 -25.2127
-111.035628 43.044261 497098.072064 4765730.577624 1727.760910 3881.400000 35.151592 0.875324 4.125853 -1.500880 3.55402 3848.05 -27.1042
-111.026118 43.044262 497872.693974 4765730.310915 1730.772590 3878.900000 35.151683 0.875026 3.196551 -1.162223 3.87061 3846.46 -28.6974
-111.044119 43.044261 496406.533576 4765730.890601 1729.754340 3883.070000 35.151592 0.875127 3.510748 -1.276684 3.35478 3849.91 -25.2427
-111.035788 43.044261 497085.039530 4765730.582869 1727.760750 3881.420000 35.151592 0.875324 4.125902 -1.500898 3.54585 3848.06 -27.0924
-111.026118 43.044262 497872.693974 4765730.310915 1730.772590 3878.860000 35.151683 0.875026 3.196551 -1.162223 3.87061 3846.42 -28.7374
-111.078630 43.044593 493595.624050 4765769.757997 1765.750900 3893.210000 35.181563 0.871565 -7.596467 2.745417 3.25165 3867 -8.15425
-111.064460 43.044593 494749.805527 4765768.795822 1761.748600 3885.500000 35.181563 0.871960 -6.361514 2.300682 3.16515 3858.42 -16.7406
-111.078630 43.044593 493595.624050 4765769.757997 1765.750900 3893.240000 35.181563 0.871565 -7.596467 2.745417 3.25165 3867.03 -8.12425
-111.064460 43.044593 494749.805527 4765768.795822 1761.748600 3885.500000 35.181563 0.871960 -6.361514 2.300682 3.16515 3858.42 -16.7406
-111.098961 43.045260 491939.787163 4765845.662359 1781.765850 3892.400000 35.241776 0.869983 -12.538032 4.518821 4.32213 3870.37 -4.78745
-111.098961 43.045260 491939.787163 4765845.662359 1781.765850 3892.410000 35.241776 0.869983 -12.538032 4.518821 4.32213 3870.38 -4.77745
-111.012457 43.046593 498985.388806 4765988.936889 1760.693810 3872.500000 35.362111 0.872065 -6.036046 2.183372 4.28659 3846.15 -29.0078
-111.129121 43.047260 489483.645308 4766071.000836 1806.795600 3886.210000 35.422324 0.867515 -20.261124 7.270699 3.6716 3868.32 -6.8398
-111.129121 43.047428 489483.673869 4766089.656897 1806.796040 3886.160000 35.437490 0.867515 -20.261259 7.270747 3.78555 3868.37 -6.79095
-111.109621 43.048094 491071.928577 4766161.439105 1788.781620 3892.400000 35.497612 0.869291 -14.702802 5.292597 5.1379 3872.32 -2.83722
-111.649975 43.048093 447062.894497 4766360.435690 1955.171840 3869.310000 35.497522 0.852973 -66.041722 23.089569 1.4123 3879.03 3.8729
-111.109621 43.048094 491071.928577 4766161.439105 1788.781620 3892.370000 35.497612 0.869291 -14.702802 5.292597 5.1379 3872.29 -2.86722
-111.501970 43.050592 459118.776641 4766555.257765 1955.620210 3861.000000 35.723118 0.852929 -66.180055 23.136093 1.18326 3870.36 -4.79997
-111.191123 43.051592 484434.945118 4766561.749624 1911.854050 3867.210000 35.813393 0.857202 -52.676601 18.558573 8.27177 3874.64 -0.51339
-111.682306 43.052091 444433.293458 4766825.303213 1987.444440 3868.640000 35.858441 0.849831 -75.998811 26.418653 0.933316 3884.14 8.98787
-111.288625 43.052259 476494.565477 4766658.562947 2261.897390 3796.300000 35.873607 0.823410 -160.669964 53.140828 4.53483 3873.31 -1.84323
-111.288625 43.052427 476494.629373 4766677.219028 2261.898260 3796.280000 35.888773 0.823410 -160.670232 53.140908 4.38433 3873.13 -2.02871
-111.043959 43.053260 496420.092649 4766730.209665 1725.771030 3884.500000 35.963972 0.875522 4.739861 -1.724828 3.53305 3849.93 -25.2275
-111.043959 43.053260 496420.092649 4766730.209665 1725.771030 3884.480000 35.963972 0.875522 4.739861 -1.724828 3.53305 3849.91 -25.2475
-111.954486 43.055592 422271.343149 4767430.284224 1712.363500 3931.190000 36.174496 0.876851 8.876986 -3.237739 1.33047 3891.58 16.4266
-111.064460 43.055759 494750.761133 4767008.763610 1779.772400 3884.500000 36.189572 0.870180 -11.922933 4.298616 3.19012 3860 -15.162
-111.064460 43.055759 494750.761133 4767008.763610 1779.772400 3884.490000 36.189572 0.870180 -11.922933 4.298616 3.19012 3859.99 -15.172
-111.203123 43.059260 483459.687259 4767415.553124 1946.890190 3860.800000 36.505630 0.853781 -63.486534 22.228865 8.35108 3874.76 -0.4001
-111.203293 43.059260 483445.843757 4767415.586512 1946.890240 3860.850000 36.505630 0.853781 -63.486550 22.228871 8.18486 3874.64 -0.51631
-111.710307 43.059591 442159.943419 4767677.090143 2006.337020 3868.560000 36.535511 0.847995 -81.827671 28.349102 0.695394 3887.05 11.8895
-111.087120 43.061091 492905.999230 4767602.618980 1851.815310 3879.800000 36.670927 0.863086 -34.152009 12.159698 4.66901 3870.65 -4.50352
-111.950656 43.061592 422590.794003 4768093.049438 1671.276310 3931.100000 36.716156 0.880933 21.555308 -7.917134 1.00241 3882.63 7.47201
-111.068130 43.061595 494452.412688 4767657.074716 1868.789820 3867.800000 36.716427 0.861420 -39.389441 13.982853 4.1066 3861.46 -13.6988
-111.950816 43.061592 422577.765078 4768093.196989 1671.276150 3931.070000 36.716156 0.880933 21.555357 -7.917152 1.00523 3882.6 7.4448
-111.068290 43.061595 494439.383880 4767657.085051 1868.789960 3867.850000 36.716427 0.861420 -39.389484 13.982868 3.99742 3861.4 -13.758
-111.123622 43.063094 489934.120058 4767828.736588 1834.853690 3885.000000 36.851753 0.864753 -28.918511 10.326869 7.58277 3875.19 0.03041
-111.123622 43.063094 489934.120058 4767828.736588 1834.853690 3884.960000 36.851753 0.864753 -28.918511 10.326869 7.58277 3875.15 -0.00959
-111.102461 43.064093 491657.263892 4767937.378142 1940.849390 3865.000000 36.941940 0.854370 -61.622730 21.599397 5.29387 3874.23 -0.92737
-111.102461 43.064093 491657.263892 4767937.378142 1940.849390 3864.990000 36.941940 0.854370 -61.622730 21.599397 5.29387 3874.22 -0.93737
-111.012457 43.064927 498985.700039 4768024.906190 1765.525870 3872.900000 37.017232 0.871587 -7.527028 2.720428 4.43604 3846 -29.16
-111.127131 43.065260 489648.742723 4768069.736422 1842.858620 3883.600000 37.047295 0.863966 -31.388430 11.193239 7.58169 3875.19 0.03655
-111.026458 43.065261 497845.744628 4768062.343078 1732.809280 3881.100000 37.047385 0.874824 2.568097 -0.933401 4.00914 3847.3 -27.8552
-111.127131 43.065260 489648.742723 4768069.736422 1842.858620 3883.640000 37.047295 0.863966 -31.388430 11.193239 7.58169 3875.23 0.07655
-111.026458 43.065261 497845.744628 4768062.343078 1732.809280 3881.080000 37.047385 0.874824 2.568097 -0.933401 4.00914 3847.28 -27.8752
-111.864142 43.066590 429641.103458 4768571.920184 1916.862510 3873.500000 37.167365 0.856713 -54.221887 19.086124 2.81045 3875.14 -0.02144
-111.372468 43.066591 469673.562321 4768276.975976 1947.657230 3857.600000 37.167455 0.853706 -63.723181 22.308693 2.15247 3864.85 -10.3038
-111.372468 43.066591 469673.562321 4768276.975976 1947.657230 3857.570000 37.167455 0.853706 -63.723181 22.308693 2.15247 3864.82 -10.3338
-111.850982 43.067590 430713.767702 4768671.911475 1964.394890 3873.140000 37.257644 0.852074 -68.887300 24.045030 1.13524 3882.71 7.55494
-111.214464 43.068091 482538.740295 4768398.510987 1988.927880 3854.800000 37.302874 0.849687 -76.456464 26.570723 5.84427 3874.08 -1.08018
-111.214464 43.068091 482538.740295 4768398.510987 1988.927880 3854.780000 37.302874 0.849687 -76.456464 26.570723 5.84427 3874.06 -1.10018
-111.272955 43.068258 477776.508799 4768430.963391 2390.985760 3772.900000 37.317950 0.811168 -200.491027 64.746259 4.90919 3877.05 1.89018
-111.272955 43.068258 477776.508799 4768430.963391 2390.985760 3772.940000 37.317950 0.811168 -200.491027 64.746259 4.90919 3877.09 1.93018
-111.044119 43.070259 496408.062799 4768617.937882 1723.807730 3887.000000 37.498599 0.875716 5.345668 -1.945935 3.87131 3850.85 -24.3083
-111.044119 43.070259 496408.062799 4768617.937882 1723.807730 3887.040000 37.498599 0.875716 5.345668 -1.945935 3.87131 3850.89 -24.2683
-111.109621 43.070593 491075.195566 4768659.924704 1994.889950 3853.400000 37.528752 0.849107 -78.295923 27.181059 7.23296 3875.07 -0.08882
-111.109621 43.070593 491075.195566 4768659.924704 1994.889950 3853.460000 37.528752 0.849107 -78.295923 27.181059 7.23296 3875.13 -0.02882
-111.146462 43.071593 488076.028219 4768775.554011 1909.901490 3872.300000 37.619032 0.857393 -52.074133 18.352646 6.22442 3875.48 0.32727
-111.146462 43.071593 488076.028219 4768775.554011 1909.901490 3872.320000 37.619032 0.857393 -52.074133 18.352646 6.22442 3875.5 0.34727
-111.492470 43.073259 459907.238281 4769067.828975 1950.883050 3860.100000 37.769438 0.853391 -64.718445 22.644167 1.15533 3866.41 -8.74344
-111.492470 43.073259 459907.238281 4769067.828975 1950.883050 3860.070000 37.769438 0.853391 -64.718445 22.644167 1.15533 3866.38 -8.77344
-111.134121 43.073759 489081.087788 4769014.418527 1879.904460 3875.500000 37.814578 0.860330 -42.818793 15.170633 9.86014 3876.05 0.89705
-111.931475 43.074089 424168.026933 4769463.343093 1831.316020 3895.810000 37.844370 0.865101 -27.826953 9.943204 2.87214 3879.59 4.42962
-111.021118 43.076595 498280.882141 4769320.864002 1734.835580 3881.800000 38.070613 0.874623 1.942851 -0.705904 4.21014 3847.58 -27.5798
-111.011617 43.076596 499054.285158 4769320.733187 1774.856830 3872.800000 38.070704 0.870665 -10.406185 3.754966 4.4716 3846.72 -28.4342
-111.021118 43.076595 498280.882141 4769320.864002 1734.835580 3881.750000 38.070613 0.874623 1.942851 -0.705904 4.21014 3847.53 -27.6298
-111.011617 43.076596 499054.285158 4769320.733187 1774.856830 3872.820000 38.070704 0.870665 -10.406185 3.754966 4.4716 3846.74 -28.4142
-111.814481 43.078092 433697.004743 4769808.678330 1940.401690 3878.560000 38.205764 0.854414 -61.484577 21.552690 0.74651 3881.89 6.73005
-111.783810 43.078092 436193.805403 4769784.900022 1916.673220 3885.750000 38.205764 0.856731 -54.163468 19.066203 0.938448 3884.44 9.27968
-111.145122 43.079592 488186.656883 4769663.646141 1900.954560 3872.000000 38.341186 0.858269 -49.313635 17.407187 8.12958 3874.55 -0.60389
-111.145122 43.079592 488186.656883 4769663.646141 1900.954560 3871.980000 38.341186 0.858269 -49.313635 17.407187 8.12958 3874.53 -0.62389
-111.044119 43.081260 496408.712212 4769839.593276 1725.842500 3886.400000 38.491776 0.875514 4.717805 -1.716782 4.23336 3850.02 -25.1409
-111.044119 43.081260 496408.712212 4769839.593276 1725.842500 3886.440000 38.491776 0.875514 4.717805 -1.716782 4.23336 3850.06 -25.1009
-111.784140 43.083257 436172.297515 4770358.727647 1886.588010 3886.300000 38.672069 0.859675 -44.880948 15.882595 1.46668 3878.95 3.79564
-111.784140 43.083257 436172.297515 4770358.727647 1886.588010 3886.280000 38.672069 0.859675 -44.880948 15.882595 1.46668 3878.93 3.77564
-111.746978 43.086591 439200.474872 4770701.370514 2046.689380 3866.500000 38.973071 0.844082 -94.277236 32.426894 0.951934 3891.17 16.0163
-111.719807 43.089425 441414.730993 4770996.755374 2027.509020 3864.190000 39.228935 0.845941 -88.359682 30.496336 0.683951 3884.35 9.1973
-111.011457 43.091259 499067.544879 4770949.055343 1782.892130 3875.300000 39.394515 0.869872 -12.885540 4.643167 4.55299 3849.57 -25.5863
-111.011457 43.091259 499067.544879 4770949.055343 1782.892130 3875.250000 39.394515 0.869872 -12.885540 4.643167 4.55299 3849.52 -25.6363
-111.043128 43.091594 496489.900346 4770987.142581 1719.867050 3889.800000 39.424760 0.876107 6.561627 -2.390183 5.1363 3852.22 -22.9408
-111.043288 43.091594 496476.877828 4770987.148990 1719.867130 3889.800000 39.424760 0.876107 6.561603 -2.390174 5.13025 3852.21 -22.9469
-111.856312 43.093091 430308.668666 4771508.233346 1890.631590 3890.250000 39.559916 0.859279 -46.128554 16.312504 1.08281 3882.45 7.29122
-111.007457 43.096596 499393.168452 4771541.702220 1853.918580 3862.800000 39.876365 0.862879 -34.800938 12.386202 4.78521 3850.99 -24.1705
-111.007457 43.096596 499393.168452 4771541.702220 1853.918580 3862.750000 39.876365 0.862879 -34.800938 12.386202 4.78521 3850.94 -24.2205
-111.638465 43.103425 448047.066785 4772497.865847 1955.891310 3874.060000 40.492928 0.852903 -66.263611 23.164220 0.443558 3877.96 2.80593
-111.596974 43.104593 451424.202435 4772602.699588 2032.467060 3857.890000 40.598383 0.845460 -89.889314 30.996713 1.02824 3878.06 2.90092
-111.006947 43.105263 499434.762668 4772504.173856 1778.941310 3881.900000 40.658876 0.870262 -11.666479 4.206765 5.39894 3854.97 -20.187
-111.006947 43.105263 499434.762668 4772504.173856 1778.941310 3881.850000 40.658876 0.870262 -11.666479 4.206765 5.39894 3854.92 -20.237
-111.600634 43.106592 451127.966231 4772826.816207 1979.166250 3866.100000 40.778868 0.850636 -73.444648 25.568503 0.959893 3875.01 -0.149197
-111.020627 43.106594 498321.618430 4772652.246652 1717.509950 3893.100000 40.779048 0.876341 7.288948 -2.656193 5.12805 3853.69 -21.4644
